product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
b11802a8f8d0f813ec6d3fa8967aab21,esporte_lazer,44,521,2,1550,42,6,40
272f828875d25e7c0a395cb6ce703bf3,ferramentas_jardim,45,463,2,800,20,10,25
e8e3b26a966bdd1260fe48e92972f670,informatica_acessorios,42,285,1,250,16,11,11
7b0837837bc77c47aff31afc04286281,ferramentas_jardim,56,1087,7,10700,41,23,40
ed77034b92386a1a8cfd3c648d715dde,telefonia,54,503,1,317,19,8,16
4b96786612ebe7463132fce2c4dca136,utilidades_domesticas,42,540,3,10750,31,61,31
c8181e8e724bc31ef26d58c63f9898f7,automotivo,57,255,1,1200,20,20,20
9c60b810e32e14c3a278742567720634,moveis_escritorio,47,559,1,17400,63,58,26
ea99388f66ccc3a78b6c2d7725184b12,esporte_lazer,57,373,3,1400,65,10,16
725cbfcaff95a4d43742fdf13cf43c75,cool_stuff,58,537,2,1850,34,5,34
ef8856db4e302ad33dc4d91e40f7593c,esporte_lazer,29,531,2,1350,41,10,35
86265224a1b25cd13f8b20ffeb6c8e5d,beleza_saude,41,596,1,1250,16,16,15
b931645cdc2d9868f01544e8db63f5ab,ferramentas_jardim,59,398,6,4200,50,28,28
44291e25afe160dfe5f844da1b0f8b15,perfumaria,54,964,1,50,16,5,11
9bda16ddb772f99c95a69cfd874de990,automotivo,56,347,1,2900,30,20,30
822ec6c9995d2e4747d0c33e98d61ec8,construcao_ferramentas_seguranca,52,1298,1,700,20,20,20
6acb159c74b0fa813fb68bf88655c7ab,ferramentas_jardim,53,1052,10,1300,40,10,15
66870cddd12bb52a4bc95468f0bc9fa8,automotivo,60,873,6,2150,30,25,30
fc44aa56f6950438772a08ec23552fd9,eletrodomesticos,49,150,2,750,22,35,25
ed2067a9c1f79553088a3c67b99a9f97,alimentos,52,919,1,750,16,12,15
b24d74b0c697ec38e9e6da20fa7b80d6,automotivo,35,117,1,900,38,7,12
b45e1c65cd9f63e06b57f502caf50b78,brinquedos,33,378,1,5000,72,34,20
f2399cabe080029634d12cec4f60dbf0,moveis_escritorio,50,1117,6,2100,16,26,26
f6e3aeb40c00aec24ade8333c2ac1b20,consoles_games,29,1094,3,150,24,5,24
a096400f2b6fbe9c868f7dd5f1333e5a,esporte_lazer,54,814,1,185,18,12,18
ca0019454bd5ddca0f4022fe89f6557a,casa_conforto,57,217,3,5700,40,20,40
94475071013412139f862c0bd7e3bb37,papelaria,46,708,3,317,22,14,22
6e86c76c9073070701739dc4fae68a6b,moveis_decoracao,46,642,1,12600,45,35,45
f71050e65776861c8c3ec7a2d2b0194c,utilidades_domesticas,49,506,1,3050,30,30,30
668b1e2b9471f837ba1797832e3f2012,telefonia,60,357,1,230,17,14,13
0b94c4b0f19b2fa4eaaa3dd2cbee42bc,utilidades_domesticas,57,274,1,550,25,4,18
0b814a3c8fa6dbb849df7c28c1bd6831,moveis_quarto,53,530,1,10700,93,63,11
68fd321167f27536e8c0b182d358f854,cama_mesa_banho,52,381,1,1800,47,21,41
12fc9ab82dd45f3824881d94f79edb38,automotivo,59,457,2,254,18,12,9
b6af4177bdc4b1acc9f8d9d52d614616,beleza_saude,55,485,1,1150,35,15,15
d2bcc21c60051598876d7c58318682c0,eletrodomesticos,56,362,1,150,18,8,13
7a6aebc4c1205818e64f9275475a73e9,moveis_decoracao,37,998,3,12850,36,56,56
6ab9d49c399f239bc88ea28c7568213f,,,,,250,22,2,32
d3f466b2502b985d472e7f0fb60eb678,cama_mesa_banho,39,254,1,1000,50,30,40
6c3c95f656ad4d31b662c75b31c09f1e,livros_interesse_geral,53,1025,6,475,14,16,15
53b7965906cf23c063da1ff89f50a257,cama_mesa_banho,55,562,1,600,16,10,16
acc444eb5ad26f79d5a11baa6a03c439,moveis_decoracao,53,626,1,9400,35,45,45
380b4664ba5bb18cc9db78ee6bac3558,relogios_presentes,44,322,4,250,16,2,11
ba4a91633739ceceb2b73b627e2cfbc3,moveis_escritorio,57,1296,1,8750,52,51,17
5d66715cc928aadd0074f61332698593,eletronicos,52,390,1,150,20,13,18
c1af5ce247fd5fd18c52ba645c3c87b6,utilidades_domesticas,57,956,3,350,17,16,17
2b0c892ab2b8e600a0b186db31f5947d,esporte_lazer,49,903,5,4325,40,25,33
ac43429cfe2a3933709b85dc2acacca8,relogios_presentes,56,1075,4,650,18,14,16
3a65f793b3e854ca1f31c6d7c636f117,informatica_acessorios,49,3940,8,900,20,15,20
19e17f268ccea61dbea86367763aec38,casa_construcao,47,510,1,300,16,11,11
d103a59e482517dd37f6865b1bf5499d,ferramentas_jardim,55,1209,3,1650,25,25,20
ba80c9f47a84d1e08465f72e22930c83,pet_shop,41,901,1,150,19,10,15
f7f59e6186e10983a061ac7bdb3494d6,utilidades_domesticas,59,459,1,3700,32,22,46
c20a3f598c16d77249da67e81caa8317,utilidades_domesticas,57,529,4,575,16,18,12
f4a38926843e01497a3f63a5d5740c72,eletronicos,38,375,1,150,22,13,17
ea70c7ac7beedf6663e1ddbde272384a,pet_shop,55,583,2,550,24,30,16
54f45413afc0d5480c59f5dfeed2d19f,beleza_saude,31,490,3,2450,20,12,28
19bdd86ca06c5bcaf94fe9e856bd6a3f,brinquedos,51,780,2,2450,55,21,30
9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,41,789,1,950,20,35,20
2f5895fbda5cbf713513c5b641383a97,ferramentas_jardim,57,931,3,575,16,13,14
46d418ab71bf88eeaa978665d4b0f693,,,,,162,16,8,11
1055db476dfbed87313ac8481c2597c0,beleza_saude,58,826,3,1250,28,6,28
1a080577618e7fe4d9ddd8fb2b47a964,relogios_presentes,33,623,1,425,19,13,16
7f457254a89d62960399e075711b3deb,automotivo,60,558,6,300,17,4,12
3bad4452b9bf0554748e82f3a4a5673c,construcao_ferramentas_construcao,57,819,1,750,18,30,11
84003eefe52bb4112252409a24ae3a73,perfumaria,48,450,1,400,19,19,16
25da7af0ae86de644e6410fec1d599d1,automotivo,41,2716,1,26000,60,60,17
11fd9d7ba552e1d28872e008acf1e050,cool_stuff,31,1194,3,10225,19,11,11
5f6b99538b396c18e5e310c2c187dc8d,beleza_saude,28,662,1,1250,16,12,12
3bbacbe586e957acbf26c63b3ed532a3,pet_shop,53,1687,2,8750,50,8,45
7148a8f67a1564b5a6c5944398357e18,papelaria,60,688,3,800,23,7,16
50562cf6349c8e6b13a79d9dce87c4c7,fashion_underwear_e_moda_praia,63,469,3,375,19,9,27
6d0a373c460a041c86167a92a5d3383e,moveis_decoracao,60,2043,5,3000,69,11,11
82fd0e5d33b58ad696f75449679c1470,beleza_saude,51,745,4,1087,29,29,22
7e53a61dd91122cf3f80674ab5068403,beleza_saude,52,1219,1,950,20,10,40
931a7f2e9c4ebeadd0891fcda934652a,automotivo,40,1021,3,29600,56,15,36
c39e3869763358c110302e22df757450,alimentos_bebidas,49,3587,7,3400,30,15,26
33bd1a075f35400643129b5f3d936845,relogios_presentes,58,3145,3,1900,49,10,28
6cdd53843498f92890544667809f1595,beleza_saude,51,625,1,900,25,12,38
ffef256879dbadcab7e77950f4f4a195,artigos_de_natal,33,343,1,450,16,15,11
77ccda894b672fe1214b0101d108d7f7,beleza_saude,51,882,4,875,28,21,25
f2f6433af969cd131435a2b163d5af96,dvds_blu_ray,54,1219,1,200,20,2,14
642a40d4d73b4b2604968937de13634a,cama_mesa_banho,43,93,1,250,40,4,30
28a652ff04e43c1bc57937a9f8770f9b,papelaria,55,264,4,7700,28,55,37
4a52073965ad17f345f579bdbdbabd74,perfumaria,58,301,1,350,16,5,11
acde6bd0b5f91190e2a123df389b0b47,automotivo,52,545,4,358,16,6,17
c73628b1c3144b2e0c9c88072f21a213,automotivo,60,1892,2,850,20,9,14
c0315bd17c58be3dec2bd04dd4233b7e,perfumaria,59,827,2,500,20,13,20
29427de7f8a9ee983d9dbc51cec569b4,cool_stuff,54,995,1,4475,44,24,31
ee6e15447094b902e95fa175c5695cee,brinquedos,55,467,1,300,16,6,11
3bebad3cf2c8d1a8d3ce97174643e054,agro_industria_e_comercio,49,903,8,500,17,11,11
7fb04722aba7a2b632bac8f9819796f3,beleza_saude,48,594,1,1850,24,36,23
aa8d88eb4b9cb38894e33fa624c4287f,relogios_presentes,54,335,4,250,16,2,11
905a4d693124aa4be9299d68ee7ebd91,utilidades_domesticas,51,434,1,2550,58,43,25
1c928305f64aa4a643ca1c969c0abad7,automotivo,46,431,1,150,25,7,16
64fb265487de2238627ce43fe8a67efc,cama_mesa_banho,55,329,1,1825,44,14,34
6845447c5d4495dcddca6e6b494df3e7,cama_mesa_banho,55,1337,4,1950,40,6,35
461f43be3bdf8844e65b62d9ac2c7a5a,relogios_presentes,35,591,3,444,20,14,16
e19ddcc85537b41f22116c8d5425ef46,moveis_decoracao,48,519,3,700,26,8,22
b000447e24e31a4d7e628ca4d0622131,telefonia,33,119,1,250,19,4,11
ad5d8ddac19451ea0f20b6c38afc3bc1,esporte_lazer,56,1860,1,200,17,12,15
c00f76b76f52037b0fc9f71fd8a7ac10,perfumaria,45,615,1,100,16,5,11
1d2d3b19f5c3d093d4dbccd3cd963a8f,esporte_lazer,46,408,1,2050,28,22,20
1d52a166aed7c327a5040a26342198f1,informatica_acessorios,52,534,1,120,31,10,15
b2deacef3cd033a4c5b247c4e03b1744,cama_mesa_banho,47,635,1,800,16,10,16
9c7ce59c96e74dfdfc51f13a4a6c3869,relogios_presentes,59,261,2,250,16,2,20
5b8423dc7f23089c9c59c5d140eb5a1c,brinquedos,59,1629,3,5250,51,15,52
542b3d80712d51eefe3a3cd1c5f4e8fe,cool_stuff,49,223,1,400,30,30,40
1f24b46fe73e9c77bfdf756f69f3ea8b,fashion_bolsas_e_acessorios,46,691,1,100,17,7,12
9e2ee57a77fedecd33b6914e9cf61199,beleza_saude,39,1083,1,100,16,16,16
6c3effec7c8ddba466d4f03f982c7aa3,consoles_games,56,237,3,100,16,12,12
0f3777229e40207d248acfd6e1f716b6,esporte_lazer,64,640,2,30000,42,105,47
51f876eb62be778c757503cf7f8a3b74,beleza_saude,33,198,1,67,17,15,14
8bb2ca7d3fbcb7de9ff7b8250cb292b5,moveis_decoracao,58,582,4,10600,41,66,41
98d61056e0568ba048e5d78038790e77,automotivo,49,546,1,6400,63,11,63
fb5dcf669bb92534be46c2fef1131651,telefonia_fixa,60,802,9,2250,23,6,23
b5c1a16643b475591d742c4ef29d3202,automotivo,54,925,2,5350,65,25,25
10717ff440b2320081989126e858b220,cama_mesa_banho,52,263,1,4867,70,16,50
72ba1b1e37ca92467fe787728625c76a,utilidades_domesticas,44,833,4,4050,22,51,22
88e2fc6c65d64b3edbf2cade16ea82d9,utilidades_domesticas,56,595,1,6850,30,30,30
e9def91e99c8ecb7c5cef5e31506a056,brinquedos,34,867,2,500,19,11,20
4fc38c7dd401191c16f9ced89baf4877,cama_mesa_banho,45,597,1,3117,44,14,34
49770e2e1a22b61e15a13c2cbfbfcbbd,brinquedos,60,1243,4,7950,52,34,18
6447947a13b0cd3fa652bd0c4bd4d534,papelaria,54,246,1,1250,32,30,32
32b8ee42e46363609baa9d10ce94d460,esporte_lazer,53,390,1,290,20,18,16
875877153c6086d3c0e1fcedcee6a77b,beleza_saude,41,3571,1,300,16,11,11
62f9a2fb6e52ef49cef0254cecab4ba7,relogios_presentes,36,659,1,190,23,16,18
108c2bc00375b068ec4d353bfe3649ce,fashion_bolsas_e_acessorios,57,61,1,300,16,2,11
4219d6fd389ceff96094be6ac39acf1e,moveis_decoracao,61,198,6,1550,31,11,26
9048cbd294fe0c1a3ec8c8248bc2cadd,instrumentos_musicais,63,927,9,7500,55,18,45
03c94210a8223f2f0c811f6783fe3d22,utilidades_domesticas,42,422,1,3450,32,25,26
1c55a8be0613dd888ed9c039cea3d660,moveis_sala,56,1043,2,3100,30,11,30
25e2023ed83352bde98dc1490d14c3d8,brinquedos,30,1024,1,887,30,22,20
e2b02dadb01104e3f9f588311b3f2612,informatica_acessorios,60,589,1,188,16,16,12
7f55769896fc6596e7251490b8b5e536,moveis_decoracao,45,520,3,450,30,10,25
6711372a1a1512247ae964b1e36525d6,bebes,42,508,1,8250,44,32,35
723ab68453652dae58066eda82a8547e,cool_stuff,56,330,1,2000,33,44,19
704ef63ad0ac345842ea734060a83db2,cama_mesa_banho,55,249,1,850,38,10,38
7e0dc102074f8285580c9777f79c90cf,ferramentas_jardim,60,1251,2,800,30,10,30
d4a8ab90e626911fa92af68c07228390,moveis_decoracao,59,438,1,1000,30,4,20
be0dbdc3d67d55727a65d4cd696ca73c,informatica_acessorios,47,493,1,245,19,14,14
45a6892a98568b366b52ffeec9a03691,alimentos,58,1195,1,229,18,10,16
768ea53ea10b7fb3bfa4d3cc4f918772,esporte_lazer,48,370,1,125,18,5,14
c319f453652bff80bc8f9f71d87e56c1,bebes,46,715,6,260,24,19,20
fa80471d26662bb653b2286e4b735a5a,automotivo,40,2723,4,25150,63,63,38
a5c9c1711f61d2b63cf996b4928092ed,brinquedos,24,669,1,1050,24,29,23
253d579d3a543d50016d25936dc1be2e,brinquedos,53,286,2,300,16,20,20
056193fc88b3f131fae751356896b168,utilidades_domesticas,59,1996,1,8950,40,30,40
fbce4c4cb307679d89a3bf3d3bb353b9,cama_mesa_banho,53,597,1,6550,30,30,30
dbb67791e405873b259e4656bf971246,informatica_acessorios,32,321,1,207,17,12,13
d9ea8b9304d5ce0662a97af9337ee871,bebidas,27,560,1,700,18,12,12
9dec5fc311dd0fb270109e8942847b50,bebes,13,850,1,500,60,3,24
e44f675b60b3a3a2453ec36421e06f0f,esporte_lazer,35,1058,1,350,17,17,17
595fac2a385ac33a80bd5114aec74eb8,perfumaria,29,178,1,400,19,13,19
a92930c327948861c015c919a0bcb4a8,relogios_presentes,59,319,4,250,16,2,20
0721efe2bcae3223969332d77f0182bc,telefonia,55,2139,2,421,23,14,17
86133a2151bd98a3ed2ad758709e6d1b,cool_stuff,59,1634,6,1750,20,8,14
e731dfad79b4686d049d024b9fc97360,cama_mesa_banho,59,127,2,7900,20,40,40
0d87a475cd933bc600f92e0b346e9c0c,utilidades_domesticas,53,747,1,275,27,15,27
a2e3365ef10ca17767e0228708414937,esporte_lazer,43,263,2,3650,60,15,15
686c91d509cb70a2148ac3ecbb8a4f75,cool_stuff,54,940,1,2100,42,25,15
d696ead711c63f9d5d1af6fcfbc3fca2,beleza_saude,59,971,1,2200,26,17,19
c2ece64199af7a53793ed9612a89a8cd,moveis_decoracao,59,955,7,2500,60,12,20
7d761cef314675473eda87ecc3b7e751,cama_mesa_banho,45,729,1,1250,20,30,30
4fa2410cf10d733adc25a98d23a33975,moveis_escritorio,44,2235,1,12400,58,28,58
225d62bfb53c4e74ed7d30d1fed23fb5,automotivo,48,144,1,350,24,4,16
38ef617a023fc4398829dd8c2b9e8be6,cama_mesa_banho,54,559,1,650,16,10,16
01d15932271068f9fd1f369b8449cac1,cool_stuff,51,751,5,4900,78,2,62
edcda2e50aadade37544f55a8da52207,telefonia,60,777,6,350,17,4,12
d8a5b759acaff49096bf67c33d9a9372,utilidades_domesticas,58,861,1,550,19,18,17
21d2fdced5c69bfc6539b67908a4ad28,moveis_sala,31,363,1,6450,55,15,46
7fda46e6f8996ebe3acf684cca0124c2,cama_mesa_banho,49,513,1,4825,51,16,36
472e6464088101bf2ec351d222c415ab,informatica_acessorios,55,742,1,350,20,15,20
b73f6899a58fe7a37e55149e9a11c717,moveis_escritorio,19,917,1,10500,53,73,18
5fd9aed6ebc6311283c04f5b234f5ce4,informatica_acessorios,45,1038,4,225,18,18,11
e7f85e7f0203b7b95cc1b4c21b4b070c,cool_stuff,42,582,1,5575,60,22,47
02b824e9f1158bc1005e058c4ea78e8d,eletronicos,56,1672,2,733,29,7,16
7053ea870121d9f77c255101139dd0e9,informatica_acessorios,43,688,1,2000,25,15,15
bff395cb3a536fd2f70b47ac8dbb85ba,construcao_ferramentas_seguranca,60,216,1,150,20,20,20
4cac1a12a6fe9ffba4a9556dbe582e28,automotivo,46,365,1,200,16,5,20
aaf821b2000c1b2e28a531d97c405c58,bebes,49,375,6,200,29,7,16
13db47eae724e2848e12b71a617a3a41,audio,34,468,1,425,17,11,14
f71973c922ccaab05514a36a8bc741b8,malas_acessorios,47,482,2,16100,35,65,44
475936ba8be53c74b3bce95cb665a0b3,beleza_saude,43,1715,1,450,16,16,16
96ea4f32befa14bd8ab36fd6827a5e3f,brinquedos,45,1217,2,375,30,9,18
af0a99476d96dcc1a1baa7c0d9ff6b9d,beleza_saude,52,913,3,593,30,13,16
5a6849f9db912b68be72145d959d61d2,automotivo,58,237,1,100,16,10,16
5a0783457f0264ade6beeac64ba145f4,eletroportateis,37,194,1,400,20,11,12
35557c68a22ecebcf066e25ca2ddc144,ferramentas_jardim,50,741,3,300,17,7,12
c9c6fde711572c1ad99ca12728c6af00,telefonia,51,678,2,150,17,8,14
e53e557d5a159f5aa2c5e995dfdf244b,informatica_acessorios,33,256,1,180,17,10,13
480be8d20c4b6a7df1eae0f2c17f2db2,livros_interesse_geral,58,1556,1,300,30,2,22
acdd9eaa79720ca045ce3768250b8e47,beleza_saude,59,669,1,400,30,10,17
a3b994a761e7a3ef4b527ac7f1057e9c,perfumaria,54,954,1,50,16,5,11
8b52ce7d34b48cfa97fc4219b3fa4e39,relogios_presentes,37,548,1,300,19,9,15
cd48f265a63e13b762601f5f794c5fca,bebidas,48,859,3,175,23,21,21
e7e8b8c62baed3c11bdbf4fad8a32dde,cama_mesa_banho,56,371,3,3300,50,19,35
6a057a401eab3b3cb8083d9e42972233,beleza_saude,34,3395,4,1200,28,10,18
cdd37c09b1f47401bdce0f38d3a7f485,cama_mesa_banho,58,636,1,1000,20,16,20
6e649da572cb3e7bd20ef7203d43829c,utilidades_domesticas,59,391,1,2250,45,21,26
9fc063fd34fed29ccc57b7f8e8d03388,beleza_saude,48,657,1,750,38,12,25
369440882015b4d57e6f077771c3411e,relogios_presentes,44,580,2,300,16,11,11
764292b2b0f73f77a0272be03fdd45f3,moveis_decoracao,56,701,5,750,30,30,11
982565327a800a467fffeac070672ea6,eletronicos,58,945,1,1167,18,17,23
7e646f7e1e428a1ddde5a18dd9d42e95,moveis_escritorio,47,476,1,12000,52,51,17
54c966eff52b73559d5677724b47849b,relogios_presentes,55,687,2,350,16,11,11
9b2c558d8722ce82e6cae7ac037c2ad8,papelaria,55,2557,1,517,23,21,23
c403e106353e1aa40efe783ecb39ed7a,cama_mesa_banho,30,169,1,550,40,5,30
0527af46c46b7a345d2086ea304ae8d7,eletronicos,25,101,1,625,27,17,25
b0961721fd839e9982420e807758a2a6,ferramentas_jardim,59,341,2,1850,37,22,40
dcfe33bfae82bed3b1d9a7d15197f5be,automotivo,41,851,1,192,16,13,13
b9ac7314894a193a11fd3150f8c69307,beleza_saude,41,875,1,583,30,15,16
a35c14eaa384acf7aabbbec3bd76fae6,utilidades_domesticas,50,690,2,850,28,12,22
37eab73447adec63c01f2cebf76afd9e,alimentos_bebidas,50,3687,7,300,30,15,15
44d097d59e8430f88a67517cd0c4f865,fashion_bolsas_e_acessorios,55,151,6,350,16,2,20
28b4eced95a52d9c437a4caf9d311b95,moveis_decoracao,60,1953,1,750,69,11,11
7b8617aa0d6db3af504337cc7a88e460,cama_mesa_banho,53,227,1,2300,39,6,29
74939659dbb10592e383bebf2f78272c,cama_mesa_banho,60,613,1,500,16,10,16
eab1309765ca0c3ba5c2ae2b85b28b00,esporte_lazer,41,1343,1,4463,44,35,32
7ce94ab189134e2d3c05f496d635419c,eletronicos,39,400,1,200,25,7,16
7b7867b1566350578959e705c5a46b2f,cama_mesa_banho,51,89,1,500,20,10,15
b206760d97dbc76527bb07029a6179cb,informatica_acessorios,35,1101,2,300,42,2,30
23ca4b39422a8ce105ac4848d5d9cad0,construcao_ferramentas_construcao,46,604,1,750,16,27,35
87a71ae93900ab55fcf685c8040769b3,eletronicos,36,401,1,175,22,13,17
6eb6c5cb7df0f863538b61a47fcce962,perfumaria,55,226,1,500,23,8,15
854289563c41e83bc59072f5b61fdece,relogios_presentes,43,575,1,300,19,10,15
d5d2996be7ea70ca1415d20e220436a4,automotivo,49,1555,5,1900,30,28,30
e7db7c40ea6647c808d48581f1308d88,bebes,59,235,2,9400,75,15,50
c9c0435c9331c27dc487a2dc1738a32c,fashion_bolsas_e_acessorios,60,849,1,8400,62,20,40
61787f92f08a18258c0267e53cb9c1cb,fashion_bolsas_e_acessorios,42,220,3,300,22,8,15
744846f62c7ba12b43c59c5ff57782a7,cama_mesa_banho,43,227,1,900,38,6,29
bc137217dc0cb0559a1f46e0500f50b6,bebes,38,596,2,300,30,8,12
c98fcf63f668fa08d0da5584888d6e4b,beleza_saude,55,1588,2,2650,19,26,17
3bf95cf337a8c87435a2949c48350fc7,beleza_saude,59,1538,1,2017,28,30,27
0b6a32b32a7dc68b12e8a0e0805c44d5,relogios_presentes,50,542,1,190,16,11,12
c80124276571cd4bef53cf35d9b36c5c,casa_conforto,60,216,3,5650,40,20,40
c329abd2a10fad4a2f83377956328c67,ferramentas_jardim,52,695,2,817,21,23,19
ef7f13c7694be202c48017b71801815c,beleza_saude,57,1343,1,3650,23,23,23
9c422a519119dcad7575db5af1ba540e,informatica_acessorios,56,1306,1,100,20,20,20
3354a4e684f5e7199f9407db70ccd92b,cool_stuff,52,847,3,1200,42,25,15
2267b228a5bcef6dcc0fd584a4512908,beleza_saude,29,870,1,185,23,24,22
28bc7d95951d962dd5cdda791e07b56f,cama_mesa_banho,60,420,1,400,26,18,23
4ece875799f8eacb00dc13e93d0a2fd0,esporte_lazer,42,2300,2,350,16,16,16
695c34c5771cca25ecdc04d24a9b49f6,moveis_decoracao,50,676,2,1750,35,23,35
ed47a454f5fbb920098724ccf04f86de,utilidades_domesticas,41,766,3,350,16,10,13
15650c1f25dd6e567eb1188df1c1a411,utilidades_domesticas,36,622,2,600,25,10,11
0c3305267c17b542aecbc2385f5f0794,perfumaria,57,740,1,500,22,14,23
79c0ace2ccf0da036e787875a49151a4,moveis_cozinha_area_de_servico_jantar_e_jardim,55,1211,5,14150,100,15,15
188c2b55dbae7df073f4f4a24e232ce9,utilidades_domesticas,49,186,1,800,30,30,20
8562e2c780a345b609e1b802d7e3e4ae,cama_mesa_banho,51,1208,1,1100,45,8,35
7340a3839a1de1e99d149b8cf052a2ec,cama_mesa_banho,56,536,1,800,45,15,35
5fc3e6a4b52b0c414458104ed4037f1c,informatica_acessorios,38,228,1,200,16,5,11
5f754b00e7c346bd070d33ffb9f006a7,beleza_saude,59,2910,5,250,26,26,11
948cf1d0e3086dc58ca7332b39abda1d,papelaria,54,259,1,5850,60,20,29
500870614ddcf5bd84f7d26861026c8a,telefonia,58,434,3,217,18,4,13
306599a052830af3cfebe42ee7a79dde,utilidades_domesticas,54,354,1,1250,30,30,30
4673b61bd1649eb349682ceb2449e34b,cama_mesa_banho,43,100,1,200,23,3,16
6cd51331a07b84149502aa6c9c5b536e,perfumaria,49,537,1,183,16,10,14
0736b2e56f06e14d3aa1bef54de26052,telefonia,33,367,3,75,19,3,11
bb3c156467b262f4c99996ded3351eee,utilidades_domesticas,42,158,1,700,26,17,21
06f756df8d80309915285f3ee6ea1059,malas_acessorios,45,1333,4,700,16,40,40
261dc97192b478e60fd1318cd0650618,utilidades_domesticas,47,811,2,1200,36,15,22
1b363f393faf61f11af873b840645eb9,cama_mesa_banho,55,246,1,1050,38,10,38
c917cd48f8178bc6e1e4bf902c7e0b83,telefonia,58,777,6,300,17,4,12
e329dc4f7ae6fac352da9bd20e3b11e0,utilidades_domesticas,54,533,4,2850,30,32,28
c450c2e066134b9a836264ba72586ff6,eletronicos,56,308,1,150,22,11,16
86a79a785b65ce2e2d8f0d66e329d516,bebes,49,346,1,357,23,23,30
5e015730deea7dfbee442adfb1e29b27,perfumaria,55,292,1,450,23,8,15
bf6e9b07b37b073afbd4420d91518a9b,utilidades_domesticas,53,624,1,1300,30,30,30
54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,57,787,8,1867,36,6,36
da97969972a524bca894f97ea6bcff90,automotivo,43,186,2,400,35,4,25
bea978771d1c453faf756fa71f3bdd70,brinquedos,32,823,2,2301,32,35,34
c1dfd7dc17df380ed269d0fc905f6e22,utilidades_domesticas,53,413,2,600,16,16,16
3f7965eac71911314776d32209c84483,moveis_decoracao,63,668,2,550,30,5,20
eac611ce220f095680e35c1c1124bcb3,utilidades_domesticas,47,1471,1,700,30,15,20
30048c2138eb22aebd13d31c07ba226b,utilidades_domesticas,27,386,2,5636,40,27,31
05f9d035b92494874148f32f940b0f4f,moveis_decoracao,45,632,1,1350,55,9,11
6cf22bb1523c34ad8da500d1084155a5,relogios_presentes,41,756,4,267,17,12,14
c43e3279d830e4515718d56b91cfa7d8,beleza_saude,39,524,1,78,14,8,10
3b25a71267a8d5926e53ad9b88b97326,construcao_ferramentas_construcao,58,148,6,7500,54,20,40
d76c049f36a5b4975aa3cf095a6fa499,informatica_acessorios,56,246,1,194,21,15,15
f4041d76285c2a34ad5013e8d287a400,cama_mesa_banho,46,632,1,800,16,10,16
226b714574d308927d79827c0c7f9972,beleza_saude,36,262,1,3025,21,10,21
c195c665e137c09bc7dbffdaeaedb67b,bebes,54,1024,1,6700,36,31,36
22c5ddc22ea8cae84fc9917def682dc6,perfumaria,24,435,3,350,25,15,15
252641aa4855aef622089db60c4ad90a,cool_stuff,58,3217,2,100,16,16,16
4d0322b5ddf89ce6a3564aca2e261a3a,ferramentas_jardim,57,2868,3,28300,87,45,42
c0aed8767e46cce56e77db0ceef83035,automotivo,57,784,5,500,16,16,11
e5431fe7b289028ba2b453fafd45f0f8,moveis_sala,57,692,3,1350,50,11,40
5b226d7c52f86ac72457617f78cff95d,cama_mesa_banho,50,381,1,875,25,18,40
cb428376d66b5e216d2ef9f3b27fc172,instrumentos_musicais,59,209,2,5000,45,14,105
cf88e5bfdc37eafcb2130a618e815438,automotivo,58,1102,2,1800,34,40,19
a4800b5d0f4850922208a6cefcffed51,esporte_lazer,28,1042,1,1250,19,12,12
b0517edd4454b9c2537f65826f500a2f,utilidades_domesticas,57,476,2,250,30,10,20
aa2f410b8f9a8e3e6320540174a4edfe,cama_mesa_banho,58,685,1,1900,30,20,70
7a49adf051c1e6fc5b639a98d17756f0,eletronicos,46,233,1,175,21,15,20
70c9d38055bb316285aa937715c2e82d,utilidades_domesticas,58,2907,1,1285,46,10,30
acc78c9d340dbe682491c9d31ea7e187,bebes,57,2188,1,450,20,15,25
8e3bddc14b0d34937325162c2ce3939e,beleza_saude,34,439,1,1500,21,16,31
8370300e444c4394d3c3f878606a9601,relogios_presentes,45,344,2,250,16,9,12
4cf2a0463e06213f6770103e29b637de,telefonia,52,367,1,300,17,25,25
3ae28b124972bb81eddcb644cd284be9,brinquedos,47,404,1,1550,18,31,25
9437358367868e28d75ce47e393eef99,esporte_lazer,57,2890,1,4222,38,33,33
45e9db074ca64dc81ee6f06185544d6e,beleza_saude,58,3207,1,975,26,12,16
489885ef5a88dcef73d4c22e2f500ae3,automotivo,51,237,1,100,30,10,20
a45af86c4a7948f5fabbb5b0132475cd,utilidades_domesticas,36,597,3,300,40,5,40
f20a14d45e85b05ef554d10d7283f7da,telefonia,51,380,1,125,19,5,11
f3dc2177cd7a26726dd80204c34dbb48,moveis_sala,40,247,2,5150,46,12,45
6f58431a7150fa91bac9f28f5454a8e8,informatica_acessorios,49,204,2,125,16,18,16
ed042312ea8ad0a470e9891ac4e7201e,relogios_presentes,53,725,2,350,16,13,13
878446a0acbf50aaffcad66218c018ea,cama_mesa_banho,58,166,1,3450,39,12,33
c4036b07aeb315973d843c5bb1fc267f,beleza_saude,53,1205,1,1250,33,10,16
