order_id,payment_sequential,payment_type,payment_installments,payment_value
b3c22881ab836451fc66d6cbf6a2083e,1,credit_card,3,194.79
1424887ded6dd139513a60ca6d4b7d97,1,boleto,1,106.87
c327bf79ca9f0099dd58157ec2b71839,1,credit_card,5,405.03
b5e1bf00261a7bbaddb0c3a06e63f039,1,credit_card,7,219.27
aa62ed0f229f8631e59c8b849621124b,1,boleto,1,87.80
e64772f0c75da6c3c6622cb989961c9e,1,credit_card,1,151.51
fee5a1127dde04aca98c3dd84e96d471,1,credit_card,5,277.08
d53c5f1bf34ccafbdf3606104e7c1c8b,1,credit_card,10,268.73
d7299ed1ce267fef299fca83511a0e17,1,debit_card,1,34.03
640174dd3b1c33b00c0beab57f415612,1,credit_card,1,65.22
40c5e18f7d112b59b3e5113a59a905b3,1,credit_card,3,128.68
dacd9ea86285f197d0b7495e8af14781,6,voucher,1,12.33
1d39bdda52c4e5dfe96ea227fc5420f9,1,credit_card,2,172.38
386566ace975071b7888fe4ef940d582,1,credit_card,1,86.68
d6e170b889c3bb4770d46aaa63e498eb,1,credit_card,3,233.00
534e2b783c1e84bc830f3f372a31ba0b,1,credit_card,2,53.42
bc382cd676f08eb90614a59793568c19,1,credit_card,10,862.07
0cc4a0e7b03976348e97bf0721a96376,1,boleto,1,238.69
0a90490b9aa5527b4f3497a6f3c725ee,1,credit_card,7,69.97
cda991534f8532948f833dcfb0f3ad42,1,credit_card,1,27.33
79c0fac13b3965c6b73c3fa600059b36,1,credit_card,2,145.58
17e22ae34edbd170fcd2efe9e44f95bd,1,credit_card,10,405.31
156ba06ab4556cd19613dca1cefa9f7a,1,credit_card,10,101.22
51c68b0aedaa22a0b426f5635ac439b1,1,boleto,1,399.44
d7ed6c0330486c8239f4fd349450d270,1,credit_card,2,116.94
465c2e1bee4561cb39e0db8c5993aafc,5,voucher,1,48.97
9af92d2e86d9facb76127d7fdb850944,1,credit_card,1,99.74
05bb540accb9a3fc966280b894023c9c,1,boleto,1,34.09
f174b7bb70b31bea3dbfdf7cf9719ce5,1,credit_card,1,116.93
33d14124f0c894a2390998ae1015abf7,1,credit_card,2,192.28
7994bcffb9f5d5a702c9fc4f08cca8a9,1,credit_card,1,71.63
efdd2a16264f8e4d18564f8e7deb071c,2,voucher,1,24.67
d2f4bbcf8e2d36f9e13fba6a75c7269a,1,credit_card,1,73.78
6e43eea0e8d014e2f6256da2a78ff5e7,1,credit_card,2,67.48
601aeff176a15b40925c874c87b0cc16,1,credit_card,2,68.89
d56bf2b8f9b6cdae985b4a4904d98a07,1,credit_card,1,36.38
b5b143bb15757cfbb8c5f447e4586940,2,voucher,1,117.70
5a06ec99090e75d00d2b33b0efdce2f4,1,credit_card,2,125.53
f0a3681de8bc46b204500087357b2a89,2,voucher,1,59.99
0ceec07de9db57c3d2ba32e4fa1fd8ed,1,credit_card,1,69.13
65b8cbd6d0ad97befea844cc40817ccb,1,credit_card,3,79.19
92b2185ad7819322fe1488669fcb1f31,1,credit_card,1,48.68
f07ffa8133ca1dcbc015a9c0ee98c872,1,credit_card,1,153.41
d9334f59be2037102baca42368082bfb,1,credit_card,1,460.18
c157dbddbf8cf9a086acf9ef8eb8cf92,1,credit_card,1,36.69
d4bec1a24c97bd17be18d77297a0f6a0,1,credit_card,10,435.93
b002261c1b562472adb57d81cc90995d,1,boleto,1,158.52
e406f3cf4b3e23077d22eb4346d6471c,1,credit_card,1,84.46
5d67cca99e80d5f9cc0cda0ce73ca3a3,1,boleto,1,104.56
c387679d4cea1d6f624cec1542b9d359,1,boleto,1,106.17
a187f41f4cc3a98eaf1e82f8b79c6fb2,1,credit_card,2,52.91
e55981b5cea8072097093592652571ca,1,credit_card,1,368.60
465c2e1bee4561cb39e0db8c5993aafc,10,voucher,1,31.06
3deb7346dbaa00ea4431f0d97a6ce758,1,credit_card,3,35.34
810c5451b24e7565d14608ed85dd3624,2,voucher,1,50.00
94e43121a0232434f1ee7c1888f2cce5,1,credit_card,5,63.70
4ea3c6eaf3dc15ad857675322bfb6bd0,2,voucher,1,143.71
41b0c346ca595e5a94067d231e4106af,2,voucher,1,5.27
ada8c993c9ef5f3e6705c9ea4af1a1d9,1,credit_card,3,82.88
6ac314f1970b39cf3b7760803caf3c23,1,boleto,1,131.88
465c2e1bee4561cb39e0db8c5993aafc,11,voucher,1,24.48
c4b6ce991d0e0bc8c0538001ee46366f,1,credit_card,8,357.58
0e1756f57187e203c6151ebe990fa670,2,credit_card,3,36.61
d199e989bbb5f7b410c1a717d589499e,1,credit_card,1,87.83
575bfb61f87cbd5b35f76ca953e1edff,1,credit_card,10,137.51
7ec1c103b7dc4cf5213a0a3956b28a6d,1,credit_card,10,159.26
ba242a1dd9c9df31f97af85c25e0e1bf,1,boleto,1,37.77
9270e213f22a5c0c65322feea6979af1,1,credit_card,1,616.50
fd6490ff0d0a47338582b893c79863fe,1,credit_card,5,126.86
8a9c4879d3cde9fe810bdc06fb38b671,1,credit_card,7,77.57
0b83b48cff92afd5eb4360860cad0ff1,1,boleto,1,90.84
9f50c2639dfe5494951bc9d4d1a3ff87,1,credit_card,1,75.67
26a887fe1515ba3501b5154e443ca899,1,credit_card,1,24.04
b4501b36d5c7558b4364a961168f8bfd,1,boleto,1,114.74
7ab5966251309fe2519cc5810895b2f7,1,boleto,1,71.04
62b4063077164817444ed917010c5c16,1,credit_card,2,36.12
6d2f1e2a36b2d36d4e4c626750224b9b,1,boleto,1,71.42
b13a02b747c3ea81a898b68bdd345367,1,credit_card,3,86.25
1d9c50c894c0353c480222a9de8512a4,1,credit_card,1,5.27
b62fb8675350e9d26562d21d74f310bc,1,boleto,1,61.69
6a91f55a2fad58d1b580326cd07f5795,1,credit_card,2,35.00
b12dbb55013ad2916d26c65c8abbcd17,1,credit_card,10,226.58
ef02b499ada182fc2a48dd525cb062c0,1,credit_card,1,58.37
5864382447def49f38f45e63da084b3b,1,credit_card,5,174.82
516b0fe870022210bab4e170fbf10ec1,1,voucher,1,20.00
a25f8c8c17243276e72fca0857e94789,1,credit_card,1,88.20
03976e284ff273b3e5fda450030f32c1,1,credit_card,6,68.30
911e973fcd823c79ed2f924eef8b0874,1,credit_card,5,350.56
f020059db04fd86b983524f59247d091,1,credit_card,5,51.88
586c7a332a49228779ba40068cfeefb3,1,credit_card,6,88.87
24950e3fcd92f8ec85a91644c7252eb9,1,credit_card,3,86.05
b50700cbee924cf4a5f5f9f38c1d0a04,1,credit_card,8,145.68
a77c21d752d5b237bed9d74c9d94bb20,1,credit_card,1,23.29
61224c4690fa8613b56e0469cea9415c,2,voucher,1,119.68
700ed360aae6dff713da1178cdbdfec6,1,boleto,1,32.77
7e96374aee396bd5b72cf015c3e06448,1,credit_card,1,96.80
2cfc25c768542047dde9549da3f65fa8,1,credit_card,1,55.09
0b941db180b52d77ad40655b465e6632,1,credit_card,3,197.00
2690c84e60cbc597c732d126472db7cc,1,credit_card,2,72.83
2446d3b0814e1baa4253e67f59f9c509,1,credit_card,1,150.74
6cd4b1d2491c44f2fb48d9e55687321b,1,boleto,1,36.35
7c5c8b715064d5bf2ee6a1cef59f2853,1,credit_card,7,71.56
c56ae3a36b8942fb185a2c02c46fba20,1,credit_card,3,136.60
ac58bda50dfac642d4f72dbf95a1c179,1,credit_card,3,47.05
03ee28c413aaef04d718e00ed85eb678,1,credit_card,1,66.13
24dd6883219c3c70aa4d84d059d279a0,1,credit_card,3,571.73
4a0d049ee6c82b3348a21bb211c0a44d,1,credit_card,6,67.88
b5cded175dda03c8360eb5d652b931e1,1,boleto,1,83.33
fbc32bc4a800352a5c9d8a57828b4727,1,credit_card,10,183.22
30a12d3b9e19a16ac0298cc7bcb5a322,1,credit_card,1,96.71
7c7a7c7d1fa3b3c8f867224389d3d8bd,1,credit_card,2,129.64
7146211691a9d909e75c0b7458b1e125,1,credit_card,10,205.50
db88396cf9aab6635eb909ed423d6662,1,credit_card,5,563.16
1d9c50c894c0353c480222a9de8512a4,2,voucher,1,19.48
07e2a9d486a8394f2700230396e8d5f0,1,credit_card,1,271.83
0d33a1e4f7c4426e2adf540cb219baef,1,credit_card,10,267.54
a2ccfabd53f695441e4e9412ba9f8c63,1,credit_card,4,596.76
a23d281315a434afd0b7bf492ce6a579,1,credit_card,8,132.95
86f3eab0f6458fbf53389a14fc8ce71a,1,credit_card,2,518.25
9706023383737a509d67fdd3eaf88e54,1,credit_card,1,16.94
aa6f9a7c586c01fe6c9021341dfe1de7,1,credit_card,8,751.37
7139a3b215ea730e2db624cc99820578,1,boleto,1,75.65
b4587793077c17563480c33e3afa4786,1,credit_card,2,27.29
8187896518689722d7c05bfbaeed0933,1,boleto,1,44.00
ff410c670cb5018a763d815c1368f405,1,credit_card,1,111.61
d67fdefdd78c824692a1f0cab56e71c5,1,credit_card,1,75.25
36995f50cacc28693fffcdb6af6cfedc,1,credit_card,1,84.20
261e71d2349c713eafa9f3df5972b95d,1,credit_card,10,172.62
613d338b0c2fb3b1dd0a73d6f3bfbdcc,1,credit_card,1,68.70
85b8899fd1383f7177fe622d29f09272,1,credit_card,6,80.00
7c8582fc7ce51a091fe83cb5efa4e84e,1,credit_card,1,21.66
bb45d77c66b6a32f77813252457545a5,1,credit_card,1,21.04
fccbac503695b663355702609c925bdc,1,credit_card,3,251.23
f6e97f91d62582f47862f629306f4311,1,credit_card,5,136.42
41d9fff5e0bfa8712b28b761fa2f6bee,1,boleto,1,30.86
17a99f37c9e5cdf9e15df2b7d7e4df3a,1,credit_card,8,1755.21
29d71d9c45a5ba44a2c8c20292d77bc5,1,credit_card,5,153.22
9c31d604522ef4fd8e0bba68aa3214a1,1,boleto,1,58.22
75769af508ae5e105845b3b4813fa07a,1,credit_card,1,61.80
05ad157e8f606d82b474fd05703b7610,1,credit_card,3,238.09
e49d0607832db7c3b1343764225d8df6,1,credit_card,10,297.57
5568db9dd4584b73544e077f55db4d78,1,boleto,1,33.00
c105dc345a895fe1dc4c94717b232046,1,boleto,1,69.73
4ea3c6eaf3dc15ad857675322bfb6bd0,1,credit_card,1,13.63
e3f593928ae2e5fc7463fe3603dd3e85,1,credit_card,1,72.14
b7e56bc4544b2d0098a4571a45eea22c,1,credit_card,1,169.20
068bd285dca5547429e81de9e95ff9cf,1,credit_card,2,163.29
42f4c86bcf6208509573ee18d460b636,1,credit_card,2,35.13
8b4b66868641eb5fc2bc090dc4f702f7,1,boleto,1,39.41
650ca3873d0a09fb4604deef7817ef60,1,credit_card,1,32.07
9c370b3dbcadfb3a62c2b8466603fa1f,1,credit_card,6,124.97
bb464b973005de9d4a87e205925f5751,1,credit_card,1,143.16
04c5574dca3570ecdde1cf8527993017,1,credit_card,4,77.78
637789b606a0ef62ab4c16dbeac12324,1,credit_card,2,140.30
f42f2fb14ae6dc794ca8024222f22539,1,voucher,1,32.78
39c31edc53ca82584b62224bcbce3801,1,credit_card,2,437.18
660f07387a59952dda6a3ec2377eafee,1,credit_card,2,344.93
eecde1205c668fec3e2b7643c4f805cc,1,credit_card,1,312.52
5b0060ee75c02410928f7ca9e4632c5d,1,credit_card,1,92.02
2a8d11469aa193477a4c0c3e79f09d18,1,credit_card,5,134.82
7511a8e7c7e991e0e129c3fa111404c4,1,boleto,1,242.80
d2e1e475eb8219af9fae283307d88860,1,credit_card,1,39.75
0713f1dd3cdb0f62e71d9a1f01c2bc0b,1,boleto,1,365.37
8da93bf6304b1fbbb6ab15bb7644394e,1,credit_card,3,108.95
636d7ef8a9aae4fe13b16e9460951c39,1,debit_card,1,21.38
728d26031c8d87b8929e8cf76090d110,1,credit_card,1,26.09
995f4fdaa0eeb0d3c4ac475f47a8c271,1,boleto,1,254.01
4431c5cb9924f46deb9eccfb159cf340,1,credit_card,1,45.42
58fb05058cf15a3f9eaeb29497841a33,1,voucher,1,146.01
b5b45b75641df9adb6a1a1609bcb77f9,1,boleto,1,108.63
e31ea4183de6b416446423888f5dc3d8,1,credit_card,1,66.72
37297c70ff1867f5ad4b215cc27fbe81,1,credit_card,3,73.03
1b4255d9c878894e1d30af0d984c9c7f,2,voucher,1,119.66
699ff12900168a9020bb2487be684cc0,1,boleto,1,55.57
59754064fe4ffec6c0149904a6573d81,1,credit_card,3,126.71
5077d279a7a371e5e70eae983cb3bccf,1,credit_card,3,62.96
a112ffd9157da040b7951b8bb6bb2fba,1,boleto,1,165.21
4224d3207aa1acffc28e6b36c7c2c8af,1,voucher,1,50.43
0d06a5815afe53875fb7bf4b7437fe8b,1,credit_card,7,148.06
43d0e984f7e7256bce2b8f15fdfef0dc,1,credit_card,6,117.46
942bfba61040fe93e3038099eb60fe31,1,boleto,1,59.30
2189323f24aabddc8f324451eb75419b,1,credit_card,10,617.85
4649c5e95df94c2a37938bed23879e64,1,credit_card,1,92.93
4a1b2eddbc026752feeb5bdc37943b0d,1,credit_card,4,48.72
85b1e09d7a230790544ffb86902bf77b,1,credit_card,6,157.44
d342d7bad292d68d41d58ffb594cf431,1,boleto,1,82.05
be0d2b44b80b01ebe58d57028bc5bcd6,1,credit_card,5,135.85
57829c554e00894996ac7cdc85692e8f,1,credit_card,5,109.62
e9df4254faf2fe70bfbff4c0abe4fb7c,1,boleto,1,46.02
343249b827e700995c0f620f5b51c15c,1,boleto,1,65.87
7280e73216120ebb4358a41b3d947e5e,1,credit_card,6,96.05
b04860f9f7889ebd859a225e5fbaf743,1,boleto,1,365.82
db5e341b9a765a33fd41da0b3f0944dc,1,credit_card,6,113.07
f0f60334ebc0d94a89bfdf1d401308a0,1,credit_card,2,73.20
a4f4f63d38c826451e0f6482ed4b59d3,1,boleto,1,58.11
adb6dd7e1e17a776182bc02f1385252d,1,credit_card,6,60.50
a63677aa9aeae51c42728b18555df877,1,credit_card,3,75.16
2aaa173ecc917a0e748a8e8ad584534f,1,boleto,1,44.50
00b676b01c289cc661c6f7732492771a,1,credit_card,1,71.19
e01fc3338c40dc94ef890089c8deeffc,1,credit_card,2,407.13
93b82c635931ca55e5d20e0d095507ce,1,credit_card,1,101.78
3bb7e15f832b43684ecf3640069145d2,1,boleto,1,83.32
3e851df052741b8294183d372f0bf1a2,1,credit_card,5,147.27
c9caebb870a1f07175f8c7d130ddc24c,1,credit_card,1,27.68
982727416ef47cb3095b02dfccb621bf,1,boleto,1,76.58
6711d32f6b3652ef28afeb71bcf586f3,1,credit_card,7,70.49
934ef038209c91cc0ca47c0fb29e2f40,1,credit_card,3,128.25
4a5a1f0d3ea7bba1b88f2d68e80e4189,1,credit_card,2,60.44
b887a2e34410f9ca015c231938fc3842,1,credit_card,5,53.38
0c72cafc6d5d60d98d052051a2b028ad,1,credit_card,1,45.17
ca4eb4e29e846ee17d6d1b96b28acabc,1,voucher,1,11.20
8e0e3b77770b10f595b5c27e62efd4e4,1,credit_card,6,204.31
79736d8897b41dc2f3b2096def7a5f7e,1,credit_card,1,31.28
c28cc812db8e9acb713843bb0470b7cf,1,credit_card,1,53.27
c0364ee18a0b18e6da5e7754cf4f4e8a,1,credit_card,2,87.55
1263b5bd7d073c9196702d47117ee5fa,1,credit_card,3,167.52
4bb0dade496fdb8b82cd2fe250996451,1,credit_card,1,20.27
29b71dc3837a954158a1d1b30d0605bc,1,credit_card,8,228.03
cd919470d4038db47af0ae7904777f68,1,credit_card,5,381.32
79ba9ff956399f8ca9eaa802139851fd,1,boleto,1,115.44
cb5664b27c8e72cd9197d6cd259a0946,1,credit_card,1,149.20
51759d8321ae577fc2d577b976f8130f,1,credit_card,1,49.32
e1df06d2e0fcfed2ec12f002d54da4f0,1,boleto,1,101.03
116f5088fd9393bef556fc932533e3dc,1,credit_card,2,189.19
7ca7a07f7d966253bdf088730665e423,1,credit_card,1,81.36
dfa89510eb5c9e15b363ec8395e702c1,1,voucher,1,208.08
4989f3f8cec2a6f73b0d121c0e134624,1,credit_card,4,176.20
2c4b5d8af3d0c95e934891481c0a87fb,1,credit_card,2,369.76
cb2471f3b559b61183698ec6eb8694ba,1,credit_card,1,85.24
a749acbc328952e55d87733a869f2817,1,boleto,1,287.00
b6f41799a58be93e516fb6992e0d4b47,1,credit_card,10,144.57
8989ff6e6604e09ac1c199428637422b,1,credit_card,1,92.20
7f0b2d90543efaf906caac20ff4ed83f,1,credit_card,7,70.53
22021e0f490fa77f0ccb20d9e8b50f22,1,credit_card,10,107.90
cc0c2816e800ee2d10ad0d51f37ab289,1,credit_card,8,1110.59
224bd0a94ce4f3eeebe2ef447e596863,1,boleto,1,29.47
e94753fb36e53fd8e0ed80fd513faa16,1,credit_card,2,179.27
ada6146d9553232fb9b561d1e5105b11,1,boleto,1,25.78
5b265b1557d0d44a32df50b4fbf98c7b,1,boleto,1,1301.01
783fc14b5c2cdc4ba848ad7f129c5df4,1,boleto,1,45.61
ad263bc9111c1e0cbb780c4b7c1009e6,1,credit_card,1,59.28
9ccd75b5f3444a2dbf104b9cdc1183a1,1,credit_card,3,32.00
3cc744d9a46682c354778726d30e384f,1,credit_card,1,430.98
31426d292a5d34315a18ac11d6eef7eb,1,credit_card,2,92.57
bdf2706f341d19f5943d9a5c7355d045,1,credit_card,1,183.78
410cfb42b9a36728a695fe883df04ebf,1,boleto,1,464.98
b6ac9e1564a4ab43f7958280ebc3ea23,1,credit_card,8,238.64
5814c4efa071d212c5b84498d9ca5809,1,boleto,1,419.67
6d5c0b87109f123898fe2dde02cebe1f,1,credit_card,1,56.85
7ad7466bf5dc89ce001a735997506fcb,1,boleto,1,56.60
dce5adb99dbd09afb1a7b9a402df9f98,1,boleto,1,78.34
fa6d0c0ef7a7849ab7847303d458df3c,1,credit_card,1,40.71
e080fb7aef4b2d5905e95cfbd4ddc138,1,credit_card,2,55.04
bc34d5b185152cb88b9f5db391dcd1cb,1,credit_card,1,43.05
cb5945f4563c333d6e2c23de7b26af14,1,credit_card,3,223.14
6f3bcb56b24abe9303122deb9ab78295,1,credit_card,2,85.14
e0aa66d7588bc46f68bf32d34ab6562d,1,credit_card,6,170.01
8cac878a789b20ccf75238a5429195dc,1,credit_card,4,119.57
57d94aaa6b72ca15b3e4801c6d5c0959,1,boleto,1,210.29
7fbe250d2d22b8976024eee98fef9cef,1,credit_card,1,60.26
6175b1fa7ea822df4907c8e4b71fc192,1,credit_card,8,290.22
11b6318ec732b94b5593c66ef1f37863,1,credit_card,1,32.19
c820d5fbb72e2b0a48074c0f7f08a295,1,credit_card,1,400.92
4f6d5b0656f4701bba88a3351199cb14,1,credit_card,1,163.75
ff29c7cdeea12d00d7b40d4879cce688,1,credit_card,2,309.05
bc7401d98fe2814849de2404e3ebd9ad,1,credit_card,2,116.00
52c1dd5de2f994e2979bb421330763ad,1,credit_card,10,252.44
df54015966b3fa00a42222b5a0e21348,1,credit_card,1,75.08
dfc7b2719aac6a68477031f7c6d5a44f,1,credit_card,1,61.75
6513ea5bc339ea05486f92db1405a522,1,credit_card,2,96.43
f0670859ef34f8878debeb534fdcd855,1,credit_card,2,110.87
e96343d353d85658fdfef8ba65b57ea9,1,credit_card,10,178.36
b978ea305468570d5f639292c011b2bf,1,credit_card,2,73.03
31a9fc3107df7fca6d3e9d14f7b2da84,1,credit_card,2,51.05
0b8dbb26699a171be239666299d2174f,1,credit_card,5,68.70
332fbf902a0b37b6919c2d24fb9963c4,1,credit_card,5,153.92
64c8d713a96944349d954eb4bd62e6d5,1,boleto,1,42.00
a6a5d5673d42186a8b8b94ad29b59897,1,credit_card,8,1247.36
d819490edd3b5a3d69b114bb1eed977e,1,credit_card,2,154.81
4cb8cb3ecb5dbc9df36cb56451499a0f,1,credit_card,6,208.32
ba67f9aa9f6aaa7645b40abdf9f980c5,1,credit_card,1,19.77
c3cbb5032bfc949af6b3f17024de1c8f,1,voucher,1,128.55
308163f9666c3f335e92b0f0f61554ed,1,boleto,1,38.24
80341e701b91f4e9f068a3ec40fb0440,1,boleto,1,471.05
7ede340903c485e891cba5b1064ecf5c,1,credit_card,2,113.20
1e62cc7c75b9ab770d8ade06089fed44,1,credit_card,1,38.22
31f49b876b40d899bdb6c403b4d2b20b,1,boleto,1,57.68
a73de8635a0cb0aee3da3736197f76b2,1,credit_card,4,1635.64
3df9a0706897e062e91f253fa132b6dd,1,credit_card,3,246.42
ca66063282c2aeb92c8cf8bb9b3dbf28,1,credit_card,1,167.86
c3aaf1005cc94a2f5efdf91212caa0b0,1,credit_card,3,184.59
ccb152dea072048521b3a778267481ba,1,credit_card,10,276.14
0b47f5e9432bd433f8c5cf64e60e6e5f,4,voucher,1,20.00
05c12734a5d14a9b9528b3eb84f30e50,1,credit_card,1,24.69
529c56bdb881d790cc51c6eea4f7b004,1,credit_card,1,162.90
707f34ee0f8e9986054ee1c01868dc9e,1,credit_card,1,137.57
ccab2293e0214590eace61fec5947f04,1,credit_card,2,214.04
fbc32bc4a800352a5c9d8a57828b4727,2,voucher,1,40.80
08fa07327488ff39829511ce36ed3e32,1,credit_card,4,87.64
4134d857ea0e2009e02f6f90888fa583,2,voucher,1,43.36
fbdda663869065b1521bf7be56191f6f,1,credit_card,1,51.75
ae7f30650fe9c91685d2fb23a527df97,1,boleto,1,50.84
bbb1b6d02445bc2786f24be1f048612f,1,credit_card,3,65.01
7263db988c07c61845869e0708739119,1,voucher,1,63.01
e5700a52207ef266413e9f43a7b0d5f6,1,credit_card,8,244.78
fa77b4aa91c0a9f2bc533e0dc380d9c2,1,credit_card,4,93.65
833eedb56c32640feb0446e2e042b42a,1,boleto,1,44.57
675bf74092a382fe6821f84ecc8b41b1,1,credit_card,3,140.00
20a518e7fbb9f9dd62b7ff6016f28d10,1,boleto,1,73.15
29069b15adeec52fc98e512ac98acba2,1,credit_card,4,116.24
9680ba40609bc32c996a447ba7564621,1,boleto,1,164.79
3e92efabf5eaa46e4ab7f20a10864785,1,credit_card,10,189.61
a5d865e12e7e0f8952334691874959df,1,credit_card,7,441.50
0f38051157b7ad1d4e0b6c5d20de6ae7,1,boleto,1,142.65
d1ce1812e480013ad383372f2326fbb3,1,boleto,1,26.60
5ee65ec4982eb4667be9fba3b90fa184,1,credit_card,8,167.20
60fedd48f279e3f0ce27e48d6d7b895d,1,credit_card,5,122.31
25d0455ca29c6f58e491a90065954af0,1,boleto,1,194.55
dca9c66e66baef1acdb9d05297bf59e3,1,credit_card,3,72.14
dfaca8a85d5a1ef947b32f44dc3817bd,1,credit_card,1,74.63
db145d39d51668d2934a47dbae8e5e66,1,boleto,1,293.50
d6b11927bdeea5f5786a486aa301d183,1,debit_card,1,88.94
1ac18d97e1b6b6735f1c5ff4f4757380,1,credit_card,1,105.15
69aeb590d8f4455ab0bb6b95154c2742,2,voucher,1,58.17
bef79681fbe33b2789095e966c159563,1,credit_card,1,8.45
3b4ccaa47ae0c0d6966133bcdb0c8ad4,1,boleto,1,1082.66
f72af8df59fdbc3f45aeb2df4e1e9ca1,1,credit_card,3,60.63
dd8d541616639212eb325bc7d015350b,1,credit_card,2,161.08
913677abacbcdc2b2f18b3ec362a0cdd,1,boleto,1,134.25
086cb9cd0cf7067d77fe09f31620a52b,1,voucher,1,62.39
5fd9a69139ba87e71880fd5936171fe9,1,credit_card,2,168.51
80380dcab14d7ec024883b76a82f04b2,1,credit_card,4,54.09
44c4f29a13457f2c0e36f5520a215609,1,boleto,1,130.56
17a0d6c98b2dc14bfc378f1ebe19b11b,1,credit_card,1,37.61
535c025843acd3d8c280a3b32f77a1f9,1,boleto,1,75.78
387dbd8ab95a2cea602adfc5434f7258,1,boleto,1,389.01
d0848e46e16c282e0590623021ba6940,1,credit_card,3,415.14
6ebb33b8e0afab10328a6580a1c54be9,1,credit_card,4,217.26
2ee25e0dd8185c614dcad9949f0ad0f4,1,credit_card,3,68.18
000c3e6612759851cc3cbb4b83257986,1,boleto,1,112.71
862492c97a277f223e8cb4d665d80c0a,1,boleto,1,30.75
f8d1bd3e890e8a6792efb7acfc9a4853,1,boleto,1,147.69
952dfc4bcc1dce2062c0b0575ec23db7,1,credit_card,8,502.23
57f6d3bb73ed5867cdf53c4acff3f994,1,credit_card,1,148.71
310e89c32f0c576eb9e50723c1c23e19,1,credit_card,6,359.30
b647f540d673c123ae558b52796b5124,1,credit_card,5,416.04
8c2c2b26ae4677e7457b0daaea13a8d3,1,boleto,1,117.60
4fee0b89c704a8bb6a4431a63025b6da,1,credit_card,6,243.76
52586b1b9916f51d8bf0d76295da9f6a,1,credit_card,1,61.46
38ceb430670a97a62dda6e748ec94f69,1,credit_card,4,272.53
b9a9e9876a24264089b78553266b219f,1,credit_card,1,42.58
29867728eef5282c4181cbed99246268,1,boleto,1,231.26
458c3becc527a774b463c7beaa28b105,1,credit_card,4,216.09
84869e6e6b633fa602128f93f70e2c12,1,boleto,1,185.22
dacd9ea86285f197d0b7495e8af14781,1,credit_card,1,2.62
3481d4db89ea2b5d86728e8562da1317,1,boleto,1,73.96
ed82d3384df9ca70bcd946e63d8d172b,1,boleto,1,35.39
8cbb6ada60ae90f4d6f76d2a7bb5e085,1,credit_card,10,155.99
c37b3f544d3cfdc84bc506669555f19e,1,credit_card,2,324.29
87fd335973d9705b9c82ee68d314a8c5,1,credit_card,2,278.65
6522386fefd98cf9293642fb5dcf9342,1,credit_card,4,46.85
2ad2d3393253922f6f46941e23089bf0,1,credit_card,1,119.37
489e6c889dd29088ff5646a8c6d106ad,1,credit_card,2,106.77
e5467d4750f397c79149b122be02fb1e,1,credit_card,1,54.78
19d9d8655f9dc49d4a10954a7cee5bbc,1,credit_card,1,64.80
3c8fd86bafb15fa121edab25b6f8c096,1,credit_card,5,258.41
daec7c006304b60ca87044f26409ef2e,1,credit_card,2,28.75
fe89b0d8ed4855fadd959956eaf4cbda,1,credit_card,2,67.62
f9621d2a09f94ab31f27e78a400642ec,1,credit_card,1,40.27
9b0b732f53d928874444e095071631a9,1,credit_card,2,167.61
4d73a326dfc780a0a459f4ca37111749,1,boleto,1,72.66
4a9c9be798acfc1e1539c75f2477b9b3,1,credit_card,3,124.28
67c8cb7add4e205c9021501079bc5f66,1,credit_card,3,168.28
202ecd14054c7ca8c26634abe19ace58,1,credit_card,1,70.97
b8c6d75388bad0d20626aa31f173d5fb,1,credit_card,5,104.28
465c2e1bee4561cb39e0db8c5993aafc,1,credit_card,5,455.86
e02dc68ec812b53123f583c142466f0f,1,credit_card,4,169.11
6649d935be7a1df58b2dc3754fb17379,1,credit_card,1,37.75
9c30d1a4692fbd9418f2404ada176ccd,1,credit_card,2,144.01
ff027db47fd74b1bcf2dd6c24f0b809e,1,credit_card,1,29.89
7ae184e266d3d177c278f71f228b5ec6,1,credit_card,1,104.12
9217f2cdc9ff59c50fb2542e2b1f31a1,1,credit_card,6,247.75
80288d8ccb8b1899f5377f27feebb1f0,1,credit_card,5,192.68
4e801b3860564f02745ba49a886fbc0d,1,credit_card,6,270.65
d885635e019669c17658a0f898cf7dd6,1,credit_card,1,16.58
b65162879a74ce2aeca593f3ca44cc82,2,voucher,1,66.42
07e2767fa261c1d690924d6d3baa379f,1,credit_card,5,732.68
a4575978f0926901f0b481061a24d73e,1,credit_card,3,485.24
5506c622c9692ec1a2145b8b8f712eba,1,credit_card,4,213.19
5fdfdf9c7e10eb512c9ba20fdf28e632,1,credit_card,3,103.64
4be3435a18d709c7bec9b8d5651088b4,1,credit_card,8,201.05
169ea2de3034acb7ff710f2ed686841c,1,credit_card,8,267.88
f979267a9c0c47a8c7ad427ba7cf3407,1,credit_card,4,192.66
f05c4e37bf7ce04b9cfe8e310d08eaf7,1,credit_card,2,117.93
8c6eb35c6bb5e1a9dbf00531ab9404e3,1,boleto,1,31.34
4deb2316dadf42f0daa6b8965d384ba8,1,credit_card,5,157.80
2a81af36abe7c237e184b5f84e5b27bb,1,credit_card,4,79.24
086cb9cd0cf7067d77fe09f31620a52b,4,voucher,1,40.48
5fa285b6edf81b62a0b66dae40d38d0e,1,boleto,1,85.95
